name,art_nr,country,volume,alc_vol,price
Joseph Faiveley,Nr 71906,Frankrike,750 ml,"12,5 % vol.",289:-
Langhe Nebbiolo,Nr 70826,Italien,750 ml,"13,5 % vol.",278:-
Casasmith Cervo Barbera,Nr 95561,USA,750 ml,"14,5 % vol.",289:-
Babylonstoren,Nr 78335,Sydafrika,750 ml,"14,5 % vol.",285:-
Crescendo,Nr 76025,Italien,750 ml,"14,5 % vol.",299:-
Nizza,Nr 74075,Italien,750 ml,15 % vol.,289:-
Santoccio Rosso,Nr 71939,Italien,750 ml,15 % vol.,294:-
Baigorri,Nr 71125,Spanien,750 ml,"14,5 % vol.",299:-
Negru de Purcari,Nr 71427,Moldavien,750 ml,"13,5 % vol.",291:-
Antico Monastero,Nr 70681,Italien,750 ml,14 % vol.,299:-
Rosso di Montalcino,Nr 73708,Italien,750 ml,"14,5 % vol.",279:-
Rust en Vrede Estate,Nr 72129,Sydafrika,750 ml,14 % vol.,279:-
Savoia,Nr 76357,Italien,750 ml,"14,5 % vol.",274:-
Arpepe,Nr 72930,Italien,750 ml,"13,5 % vol.",279:-
Delas Saint Esprit,Nr 71832,Frankrike,1 500 ml,13 % vol.,285:-
Châteauneuf-du-Pape,Nr 75563,Frankrike,750 ml,15 % vol.,299:-
Siurana Negre,Nr 58763,Spanien,750 ml,"14,5 % vol.",274:-
Tenute dei Ciclopi,Nr 56182,Italien,750 ml,"13,5 % vol.",299:-
Villa Bibbiani,Nr 50799,Italien,750 ml,"14,5 % vol.",279:-
Le Galouchey,Nr 57962,Frankrike,750 ml,"13,5 % vol.",289:-
Makarounas,Nr 58159,Cypern,750 ml,13 % vol.,295:-
Baron de Ley,Nr 73327,Spanien,750 ml,14 % vol.,299:-
Depadre,Nr 79003,Spanien,750 ml,"13,5 % vol.",296:-
Recioto della Valpolicella Classico,Nr 73768,Italien,500 ml,14 % vol.,289:-
Saint Joseph,Nr 73875,Frankrike,750 ml,"13,5 % vol.",299:-
Langmeil,Nr 72057,Australien,750 ml,"14,5 % vol.",279:-
Lyngrove,Nr 71579,Sydafrika,750 ml,"14,5 % vol.",289:-
Montes Alpha,Nr 75327,Chile,750 ml,"14,5 % vol.",289:-
Carodorum,Nr 71471,Spanien,750 ml,15 % vol.,279:-
Paul Jaboulet,Nr 70044,Frankrike,750 ml,"14,5 % vol.",299:-
Il Bruciato,Nr 70662,Italien,750 ml,14 % vol.,279:-
Bricco Paradiso Barbera d'Asti Superiore,Nr 70855,Italien,750 ml,"15,5 % vol.",275:-
Chinon,Nr 70891,Frankrike,750 ml,"13,5 % vol.",299:-
ARA Single Estate,Nr 75603,Nya Zeeland,750 ml,13 % vol.,299:-
Orben,Nr 74279,Spanien,750 ml,"14,5 % vol.",285:-
Salmos,Nr 73019,Spanien,750 ml,14 % vol.,299:-
Aglianico,Nr 73842,Italien,750 ml,14 % vol.,285:-
Poliziano,Nr 73793,Italien,750 ml,"14,5 % vol.",275:-
The Per Gessle Selection,Nr 71750,Italien,750 ml,"14,5 % vol.",299:-
Langhe Nebbiolo Fralù,Nr 74947,Italien,750 ml,"14,5 % vol.",299:-
Le Ville di Antanè,Nr 71972,Italien,750 ml,15 % vol.,289:-
Torres Gran Coronas,Nr 73601,Spanien,1 500 ml,14 % vol.,299:-
Carl Jan,Nr 83326,Frankrike,1 500 ml,12 % vol.,284:-
Rosso di Montalcino,Nr 79233,Italien,750 ml,"14,5 % vol.",299:-
Cepa 21,Nr 71863,Spanien,750 ml,"14,5 % vol.",279:-
Tilenus,Nr 71870,Spanien,750 ml,14 % vol.,275:-
Aurelio Settimo,Nr 70514,Italien,750 ml,"13,5 % vol.",299:-
Abellars,Nr 70351,Spanien,750 ml,15 % vol.,285:-
Navajas,Nr 70061,Spanien,750 ml,14 % vol.,295:-
Finca Valpiedra,Nr 79651,Spanien,750 ml,"13,5 % vol.",279:-
Brolio,Nr 71483,Italien,750 ml,"14,5 % vol.",289:-
Le Fou du Roi,Nr 75434,Frankrike,750 ml,13 % vol.,295:-
LAN,Nr 78248,Spanien,750 ml,"13,5 % vol.",299:-
Habla del Silencio,Nr 70564,Spanien,750 ml,"13,5 % vol.",274:-
Rosso di Montalcino,Nr 75941,Italien,750 ml,15 % vol.,282:-
Nebbiolo d´Alba,Nr 76714,Italien,750 ml,14 % vol.,274:-
Le Bertarole,Nr 78649,Italien,750 ml,15 % vol.,299:-
Portia,Nr 75249,Spanien,750 ml,15 % vol.,279:-
Antiche Terre Venete,Nr 75188,Italien,750 ml,15 % vol.,289:-
Laurus,Nr 74246,Frankrike,750 ml,14 % vol.,289:-
Ernie Els,Nr 78164,Sydafrika,750 ml,"14,5 % vol.",299:-
Masi Angelorum,Nr 72068,Italien,375 ml,14 % vol.,289:-
Beronia,Nr 78388,Spanien,750 ml,"14,5 % vol.",279:-
Emilio Moro,Nr 70336,Spanien,750 ml,14 % vol.,279:-
Tapiz,Nr 74111,Argentina,750 ml,14 % vol.,299:-
Abdyika,Nr 78856,Bulgarien,750 ml,"14,5 % vol.",289:-
Gigondas,Nr 73411,Frankrike,750 ml,15 % vol.,299:-
Mangiacane,Nr 70150,Italien,750 ml,"14,5 % vol.",299:-
Valdosan,Nr 73023,Spanien,750 ml,"14,5 % vol.",290:-
E. Guigal,Nr 2011,Frankrike,1 500 ml,"14,5 % vol.",299:-
Rosso di Montalcino,Nr 72210,Italien,750 ml,14 % vol.,284:-
Mitolo,Nr 75470,Australien,750 ml,"14,5 % vol.",299:-
