name,art_nr,country,volume,alc_vol,price
Maria,Nr 80972,Sydafrika,375 ml,9 % vol.,159:-
Martin Codax,Nr 70088,Spanien,750 ml,"12,5 % vol.",159:-
District 7,Nr 70893,USA,750 ml,"13,5 % vol.",149:-
Feggites,Nr 78820,Grekland,750 ml,"12,5 % vol.",145:-
La Caleche,Nr 78450,Frankrike,750 ml,"11,5 % vol.",149:-
Mold,Nr 78692,Österrike,750 ml,"12,5 % vol.",148:-
Mold,Nr 79343,Österrike,750 ml,"13,5 % vol.",164:-
Jakkalsvlei,Nr 74591,Sydafrika,750 ml,"12,5 % vol.",169:-
Viore,Nr 74704,Spanien,750 ml,13 % vol.,148:-
Alvarinho,Nr 79909,Portugal,750 ml,13 % vol.,169:-
Casa de Compostela,Nr 78564,Portugal,750 ml,"13,5 % vol.",148:-
Vermentino,Nr 74936,Italien,750 ml,"13,5 % vol.",154:-
Rongopai,Nr 74144,Nya Zeeland,750 ml,"12,5 % vol.",165:-
Leopard's Leap Culinaria Collection,Nr 70931,Sydafrika,750 ml,"13,5 % vol.",159:-
Mouton Cadet,Nr 70106,Frankrike,750 ml,"12,5 % vol.",169:-
Gewurztraminer,Nr 2176,Frankrike,750 ml,14 % vol.,169:-
Fritz's Riesling,Nr 75877,Tyskland,750 ml,12 % vol.,159:-
Riesling,Nr 71580,Italien,750 ml,"12,5 % vol.",149:-
No 12,Nr 73210,Spanien,750 ml,"11,5 % vol.",149:-
Prinz von Hessen,Nr 72840,Tyskland,750 ml,"11,5 % vol.",159:-
Pfaffl,Nr 79083,Österrike,750 ml,13 % vol.,169:-
Pfaffl,Nr 75109,Österrike,750 ml,"12,5 % vol.",155:-
Kahurangi,Nr 75026,Nya Zeeland,750 ml,"13,5 % vol.",165:-
Kahurangi,Nr 70416,Nya Zeeland,750 ml,"12,5 % vol.",165:-
Hugel Gentil,Nr 2108,Frankrike,750 ml,"12,5 % vol.",159:-
Domaene Gobelsburg,Nr 4376,Österrike,750 ml,"12,5 % vol.",159:-
Kleine Zalze,Nr 74931,Sydafrika,750 ml,"13,5 % vol.",149:-
Moselland Von Grossen Lagen,Nr 73468,Tyskland,750 ml,"11,5 % vol.",143:-
Rugiada,Nr 71232,Italien,750 ml,14 % vol.,153:-
Apremont,Nr 70597,Frankrike,750 ml,"11,5 % vol.",159:-
Moschofilero Boutari,Nr 82090,Grekland,750 ml,"11,5 % vol.",149:-
Lake Chalice The Falcon,Nr 75212,Nya Zeeland,750 ml,"10,5 % vol.",145:-
8 Virgenes,Nr 79448,Spanien,750 ml,"13,5 % vol.",159:-
Stefan Meyer,Nr 77754,Tyskland,750 ml,"12,5 % vol.",149:-
Michel Baudet,Nr 72346,Frankrike,750 ml,13 % vol.,169:-
Barbaran,Nr 73114,Italien,750 ml,"11,5 % vol.",168:-
Grande Escolha,Nr 75284,Portugal,750 ml,12 % vol.,147:-
Pete's Pure,Nr 76064,Australien,750 ml,12 % vol.,149:-
Nigl,Nr 76408,Österrike,750 ml,"12,5 % vol.",159:-
Sandro de Bruno,Nr 79670,Italien,750 ml,"12,5 % vol.",159:-
Merga Victa,Nr 72574,Kroatien,750 ml,"13,5 % vol.",149:-
Secateurs Chenin Blanc,Nr 79859,Sydafrika,750 ml,"13,5 % vol.",159:-
Feudo Disisa,Nr 74486,Italien,750 ml,"12,5 % vol.",159:-
Paulett,Nr 72509,Australien,750 ml,"12,8 % vol.",169:-
Jean Biecher,Nr 71997,Frankrike,750 ml,13 % vol.,169:-
Durona,Nr 85862,Spanien,750 ml,"9,5 % vol.",145:-
Tommasi,Nr 76774,Italien,750 ml,"12,5 % vol.",159:-
Coppi,Nr 73581,Italien,750 ml,12 % vol.,169:-
Sanpaolo,Nr 76288,Italien,750 ml,"13,5 % vol.",169:-
Soave Classico,Nr 74654,Italien,750 ml,"12,5 % vol.",165:-
Terrasses,Nr 71272,Frankrike,750 ml,13 % vol.,159:-
Laurent Miquel,Nr 79027,Frankrike,750 ml,13 % vol.,164:-
Pavillon du Haut Bourg,Nr 56661,Frankrike,750 ml,12 % vol.,149:-
Arinto,Nr 73109,Portugal,750 ml,"12,5 % vol.",155:-
Gagliole,Nr 70346,Italien,750 ml,"13,5 % vol.",140:-
Stadt Krems,Nr 73551,Österrike,750 ml,"12,5 % vol.",159:-
Tommasi Le Rosse,Nr 87212,Italien,750 ml,12 % vol.,149:-
Léon Beyer,Nr 73455,Frankrike,750 ml,"12,5 % vol.",169:-
Chambaudière,Nr 74551,Frankrike,750 ml,12 % vol.,149:-
Prestige,Nr 70054,Frankrike,750 ml,12 % vol.,148:-
Colterenzio,Nr 88388,Italien,750 ml,13 % vol.,159:-
Cà del Magro,Nr 72693,Italien,750 ml,13 % vol.,169:-
Muga,Nr 72877,Spanien,750 ml,13 % vol.,149:-
Hashtag,Nr 70024,Italien,750 ml,"11,5 % vol.",159:-
Colterenzio,Nr 88925,Italien,750 ml,"13,5 % vol.",164:-
Domaine du Grand Mayne,Nr 74221,Frankrike,750 ml,"13,5 % vol.",155:-
Mouton Cadet,Nr 71904,Frankrike,375 ml,"12,5 % vol.",151:-
Mara Moura,Nr 74263,Spanien,750 ml,13 % vol.,149:-
Villa Antinori,Nr 70425,Italien,750 ml,13 % vol.,145:-
Clotilde Davenne Saint Bris,Nr 70241,Frankrike,750 ml,"12,5 % vol.",169:-
Burgáns,Nr 70986,Spanien,750 ml,"12,5 % vol.",159:-
Cederberg,Nr 74779,Sydafrika,750 ml,13 % vol.,169:-
Ernie Els,Nr 74281,Sydafrika,750 ml,"13,5 % vol.",149:-
Escapades,Nr 71240,Sydafrika,750 ml,"13,5 % vol.",149:-
Escapades,Nr 72148,Sydafrika,750 ml,13 % vol.,149:-
Cordillera,Nr 73652,Chile,750 ml,"13,5 % vol.",169:-
Albariño,Nr 79190,Spanien,750 ml,"12,5 % vol.",169:-
Errazuriz MAX,Nr 72513,Chile,750 ml,13 % vol.,159:-
Wolfberger,Nr 74275,Frankrike,750 ml,"12,5 % vol.",169:-
Clos de Nouys,Nr 72189,Frankrike,750 ml,"12,5 % vol.",159:-
Domaine de la Baume,Nr 75670,Frankrike,750 ml,13 % vol.,159:-
Donna di Valiano,Nr 71653,Italien,750 ml,13 % vol.,149:-
Vasilikon,Nr 57398,Cypern,750 ml,"12,5 % vol.",164:-
La Motte,Nr 75882,Sydafrika,750 ml,"12,5 % vol.",149:-
Azienda Livon,Nr 57268,Italien,750 ml,13 % vol.,159:-
Pavillon du Haut Bourg,Nr 56661,Frankrike,750 ml,12 % vol.,149:-
Arinto,Nr 73109,Portugal,750 ml,"12,5 % vol.",155:-
Gagliole,Nr 70346,Italien,750 ml,"13,5 % vol.",140:-
Stadt Krems,Nr 73551,Österrike,750 ml,"12,5 % vol.",159:-
Tommasi Le Rosse,Nr 87212,Italien,750 ml,12 % vol.,149:-
Léon Beyer,Nr 73455,Frankrike,750 ml,"12,5 % vol.",169:-
Chambaudière,Nr 74551,Frankrike,750 ml,12 % vol.,149:-
Prestige,Nr 70054,Frankrike,750 ml,12 % vol.,148:-
Colterenzio,Nr 88388,Italien,750 ml,13 % vol.,159:-
Cà del Magro,Nr 72693,Italien,750 ml,13 % vol.,169:-
Muga,Nr 72877,Spanien,750 ml,13 % vol.,149:-
Hashtag,Nr 70024,Italien,750 ml,"11,5 % vol.",159:-
Colterenzio,Nr 88925,Italien,750 ml,"13,5 % vol.",164:-
Domaine du Grand Mayne,Nr 74221,Frankrike,750 ml,"13,5 % vol.",155:-
Mouton Cadet,Nr 71904,Frankrike,375 ml,"12,5 % vol.",151:-
Mara Moura,Nr 74263,Spanien,750 ml,13 % vol.,149:-
Villa Antinori,Nr 70425,Italien,750 ml,13 % vol.,145:-
Clotilde Davenne Saint Bris,Nr 70241,Frankrike,750 ml,"12,5 % vol.",169:-
Burgáns,Nr 70986,Spanien,750 ml,"12,5 % vol.",159:-
Cederberg,Nr 74779,Sydafrika,750 ml,13 % vol.,169:-
Ernie Els,Nr 74281,Sydafrika,750 ml,"13,5 % vol.",149:-
Escapades,Nr 71240,Sydafrika,750 ml,"13,5 % vol.",149:-
Escapades,Nr 72148,Sydafrika,750 ml,13 % vol.,149:-
Cordillera,Nr 73652,Chile,750 ml,"13,5 % vol.",169:-
Albariño,Nr 79190,Spanien,750 ml,"12,5 % vol.",169:-
Errazuriz MAX,Nr 72513,Chile,750 ml,13 % vol.,159:-
Wolfberger,Nr 74275,Frankrike,750 ml,"12,5 % vol.",169:-
Clos de Nouys,Nr 72189,Frankrike,750 ml,"12,5 % vol.",159:-
Domaine de la Baume,Nr 75670,Frankrike,750 ml,13 % vol.,159:-
Donna di Valiano,Nr 71653,Italien,750 ml,13 % vol.,149:-
Astobiza,Nr 74855,Spanien,750 ml,"12,5 % vol.",149:-
Château La Freynelle,Nr 76839,Frankrike,750 ml,"12,5 % vol.",159:-
Sereole,Nr 79550,Italien,750 ml,12 % vol.,159:-
Envite,Nr 76499,Spanien,750 ml,13 % vol.,148:-
José Pariente,Nr 79658,Spanien,750 ml,13 % vol.,149:-
The Six Flowers,Nr 79726,Sydafrika,750 ml,"13,5 % vol.",169:-
Finca Montepedroso,Nr 79785,Spanien,750 ml,"12,5 % vol.",149:-
Conde Valdemar,Nr 79688,Spanien,750 ml,13 % vol.,169:-
Disznókö,Nr 2748,Ungern,500 ml,"12,5 % vol.",159:-
Weingüter Wegeler,Nr 71513,Tyskland,750 ml,12 % vol.,165:-
Vivanco,Nr 72208,Spanien,750 ml,13 % vol.,149:-
Château de Fesles,Nr 75187,Frankrike,750 ml,14 % vol.,167:-
W2,Nr 78078,Frankrike,750 ml,"13,5 % vol.",159:-
Chateau Lamothe Blanc,Nr 73070,Frankrike,750 ml,"12,5 % vol.",142:-
Rickety Bridge,Nr 73329,Sydafrika,750 ml,"12,5 % vol.",169:-
Eve,Nr 78141,USA,750 ml,"13,5 % vol.",149:-
McManis,Nr 74362,USA,750 ml,"13,5 % vol.",169:-
Stepp Scheurebe,Nr 76625,Tyskland,375 ml,12 % vol.,159:-
Stefan Winter,Nr 78578,Tyskland,750 ml,12 % vol.,169:-
Vinosìa,Nr 78931,Italien,750 ml,"12,5 % vol.",159:-
Scaia,Nr 71728,Italien,750 ml,"12,5 % vol.",159:-
Castro Valdes,Nr 73080,Spanien,750 ml,"13,5 % vol.",159:-
Kuehn,Nr 74462,Frankrike,750 ml,13 % vol.,145:-
Kuehn,Nr 74468,Frankrike,750 ml,"13,5 % vol.",165:-
Grill,Nr 73192,Österrike,750 ml,"12,5 % vol.",148:-
Campo Eliseo,Nr 73785,Spanien,750 ml,"13,5 % vol.",169:-
Constitution Road,Nr 75051,Sydafrika,750 ml,14 % vol.,159:-
