name,art_nr,country,volume,alc_vol,price
Nebbiolo d'Alba,Nr 78430,Italien,750 ml,"13,5 % vol.",199:-
Colterenzio,Nr 88390,Italien,750 ml,"13,5 % vol.",199:-
Marqués de Arienzo,Nr 6110,Spanien,750 ml,14 % vol.,199:-
Ernie Els,Nr 72891,Sydafrika,750 ml,14 % vol.,199:-
La Motte,Nr 70793,Sydafrika,750 ml,"13,5 % vol.",199:-
Clotilde Davenne,Nr 70403,Frankrike,750 ml,"12,5 % vol.",199:-
Savini,Nr 70295,Italien,750 ml,"13,5 % vol.",201:-
Montes Alpha,Nr 72620,Chile,750 ml,"14,5 % vol.",209:-
Weingut Weinbach,Nr 75055,Tyskland,750 ml,13 % vol.,199:-
Barbera d'Asti Superiore,Nr 71686,Italien,750 ml,"14,5 % vol.",194:-
Dolcetto d'Asti Superiore,Nr 71165,Italien,750 ml,13 % vol.,192:-
Ray Albarossa,Nr 71586,Italien,750 ml,13 % vol.,195:-
Campogiovanni,Nr 2597,Italien,750 ml,13 % vol.,209:-
Celeste,Nr 73022,Spanien,750 ml,"14,5 % vol.",199:-
Finca Resalso,Nr 71511,Spanien,750 ml,"13,5 % vol.",199:-
Barbazul,Nr 79536,Spanien,750 ml,14 % vol.,205:-
Secco-Bertani,Nr 79551,Italien,750 ml,13 % vol.,204:-
Barbera d'Alba Superiore,Nr 71848,Italien,750 ml,"14,5 % vol.",199:-
Cinema,Nr 76729,Spanien,750 ml,14 % vol.,203:-
Château Ksara,Nr 78088,Libanon,750 ml,"13,5 % vol.",209:-
Xavier Vignon,Nr 75600,Frankrike,750 ml,15 % vol.,199:-
Zuccardi Q,Nr 74878,Argentina,750 ml,14 % vol.,199:-
Il Nespoli,Nr 73595,Italien,750 ml,"14,5 % vol.",199:-
Oakridge,Nr 73200,Australien,750 ml,"13,5 % vol.",209:-
Saint Clair,Nr 58766,Nya Zeeland,750 ml,"12,5 % vol.",199:-
Manou,Nr 58968,Spanien,750 ml,"14,5 % vol.",196:-
Bronzone Belguardo,Nr 75791,Italien,750 ml,"13,5 % vol.",209:-
Tommasi Poggio al Tufo,Nr 75851,Italien,750 ml,13 % vol.,209:-
Jean Philippe Marchand,Nr 55906,Frankrike,750 ml,13 % vol.,208:-
Il Roncal,Nr 75335,Italien,750 ml,"12,5 % vol.",201:-
Erath,Nr 3992,USA,750 ml,13 % vol.,209:-
Il Roncal,Nr 73944,Italien,750 ml,14 % vol.,205:-
Il Roncal,Nr 74718,Italien,750 ml,14 % vol.,201:-
Scriani,Nr 73779,Italien,750 ml,14 % vol.,199:-
Tommasi,Nr 87201,Italien,750 ml,"13,5 % vol.",209:-
Tommasi,Nr 87204,Italien,750 ml,14 % vol.,209:-
Pittacum,Nr 73949,Spanien,750 ml,"14,5 % vol.",199:-
Nebbiolo d'Alba,Nr 78430,Italien,750 ml,"13,5 % vol.",199:-
Colterenzio,Nr 88390,Italien,750 ml,"13,5 % vol.",199:-
Marqués de Arienzo,Nr 6110,Spanien,750 ml,14 % vol.,199:-
Ernie Els,Nr 72891,Sydafrika,750 ml,14 % vol.,199:-
La Motte,Nr 70793,Sydafrika,750 ml,"13,5 % vol.",199:-
Clotilde Davenne,Nr 70403,Frankrike,750 ml,"12,5 % vol.",199:-
Savini,Nr 70295,Italien,750 ml,"13,5 % vol.",201:-
Montes Alpha,Nr 72620,Chile,750 ml,"14,5 % vol.",209:-
Weingut Weinbach,Nr 75055,Tyskland,750 ml,13 % vol.,199:-
Barbera d'Asti Superiore,Nr 71686,Italien,750 ml,"14,5 % vol.",194:-
Dolcetto d'Asti Superiore,Nr 71165,Italien,750 ml,13 % vol.,192:-
Ray Albarossa,Nr 71586,Italien,750 ml,13 % vol.,195:-
Campogiovanni,Nr 2597,Italien,750 ml,13 % vol.,209:-
Celeste,Nr 73022,Spanien,750 ml,"14,5 % vol.",199:-
Finca Resalso,Nr 71511,Spanien,750 ml,"13,5 % vol.",199:-
Barbazul,Nr 79536,Spanien,750 ml,14 % vol.,205:-
Secco-Bertani,Nr 79551,Italien,750 ml,13 % vol.,204:-
Barbera d'Alba Superiore,Nr 71848,Italien,750 ml,"14,5 % vol.",199:-
Cinema,Nr 76729,Spanien,750 ml,14 % vol.,203:-
Château Ksara,Nr 78088,Libanon,750 ml,"13,5 % vol.",209:-
Xavier Vignon,Nr 75600,Frankrike,750 ml,15 % vol.,199:-
Eliseo,Nr 78529,Italien,750 ml,"14,5 % vol.",198:-
Guimaro,Nr 71399,Spanien,750 ml,"12,5 % vol.",194:-
Arpago,Nr 76343,Italien,750 ml,14 % vol.,208:-
Amante,Nr 72000,Italien,750 ml,"13,5 % vol.",203:-
Saint George,Nr 72130,Grekland,750 ml,"14,5 % vol.",198:-
Rudi Schultz,Nr 78968,Sydafrika,750 ml,"14,5 % vol.",200:-
Côtes du Rhône,Nr 78807,Frankrike,750 ml,"14,5 % vol.",190:-
Pierre Usséglio,Nr 72558,Frankrike,750 ml,"14,5 % vol.",199:-
Barbera del Monferrato,Nr 75953,Italien,750 ml,"14,5 % vol.",190:-
Tinto Iturria,Nr 75858,Spanien,750 ml,"14,5 % vol.",197:-
