idx,ID,Name,Country,Volume,Alcohol,Price
0,Nr 79810,Airlie Bank,Australien,750 ml,"12,5 %",187:-
0,Nr 73622,St Hugo,Australien,750 ml,"14,1 %",317:-
0,Nr 79155,Spinifex,Australien,750 ml,"14,5 %",331:-
0,Nr 72251,The Pirate Blend,Australien,750 ml,14 %,361:-
0,Nr 59408,Elephant In The Room,Australien,750 ml,14 %,201:-
0,Nr 6829,Bin 555,Australien,750 ml,"14,3 %",116:-
0,Nr 86369,Tahbilk,Australien,750 ml,"13,5 %",171:-
0,Nr 51945,The Sticks & Stones,Australien,750 ml,14 %,181:-
0,Nr 51949,The High Trellis,Australien,750 ml,"14,5 %",151:-
0,Nr 94107,Giaconda Estate Vineyard,Australien,750 ml,"13,8 %",621:-
0,Nr 52605,Spinifex,Australien,750 ml,"13,5 %",251:-
0,Nr 52800,Small Island,Australien,750 ml,"13,5 %",321:-
0,Nr 52798,Small Island,Australien,750 ml,"13,5 %",321:-
0,Nr 53194,Steyning,Australien,750 ml,"13,5 %",257:-
0,Nr 53738,Schild Estate,Australien,750 ml,"14,5 %",369:-
0,Nr 55076,Risky Business,Australien,750 ml,"14,5 %",220:-
0,Nr 55142,Peter Lehmann,Australien,750 ml,"14,5 %",381:-
0,Nr 72667,Beats The Devil,Australien,750 ml,"14,5 %",101:-
0,Nr 76466,Cirillo Estate,Australien,750 ml,14 %,551:-
0,Nr 76965,Pauletts,Australien,750 ml,"14,4 %",161:-
0,Nr 71173,Sulky,Australien,750 ml,"12,5 %",371:-
0,Nr 55937,Longview,Australien,750 ml,"13,5 %",171:-
0,Nr 55857,Eperosa,Australien,750 ml,"13,5 %",371:-
0,Nr 55917,Woodlands,Australien,750 ml,"13,5 %",1 002:-
0,Nr 78766,Clonakilla,Australien,750 ml,"14,5 %",281:-
0,Nr 76859,Ministry of Clouds,Australien,750 ml,"14,4 %",281:-
0,Nr 50527,This Charming Man,Australien,750 ml,"14,5 %",511:-
0,Nr 50605,Fraser Gallop,Australien,750 ml,"13,5 %",217:-
0,Nr 50618,St Hallet,Australien,750 ml,"14,5 %",141:-
0,Nr 88287,Heartland,Australien,750 ml,"14,5 %",161:-
0,Nr 72754,Angus The Bull,Australien,750 ml,14 %,161:-
0,Nr 78066,Ruggabellus,Australien,750 ml,"13,2 %",481:-
0,Nr 70508,The Surrey,Australien,750 ml,13 %,371:-
0,Nr 50537,The Opportunist,Australien,750 ml,"14,5 %",171:-
0,Nr 50587,Gorgeous,Australien,750 ml,"14,5 %",151:-
