idx,ID,Name,Country,Volume,Alcohol,Price
0,Nr 56203,Mingorra,Portugal,750 ml,14 %,100:-
0,Nr 52282,Quinta de La Rosa,Portugal,750 ml,14 %,401:-
0,Nr 52912,Quinta do Côtto,Portugal,750 ml,14 %,501:-
0,Nr 57721,Casa Americo,Portugal,750 ml,13 %,231:-
0,Nr 58010,Touriga Nacional,Portugal,750 ml,14 %,301:-
0,Nr 73401,Medeiros,Portugal,750 ml,"14,5 %",201:-
0,Nr 55773,Boeira Reserva,Portugal,750 ml,14 %,380:-
0,Nr 76643,Folgorosa,Portugal,750 ml,"14,5 %",151:-
0,Nr 50783,Conceito Bastardo,Portugal,750 ml,12 %,366:-
0,Nr 76058,Niepoort,Portugal,750 ml,12 %,230:-
0,Nr 78650,Dâo,Portugal,750 ml,"13,5 %",141:-
0,Nr 50084,Lisboa Castelão,Portugal,750 ml,"12,5 %",231:-
0,Nr 77879,Batuta,Portugal,750 ml,"12,5 %",630:-
0,Nr 74360,Quinta de Porrais,Portugal,750 ml,"14,5 %",157:-
0,Nr 75365,Quinta do Portal,Portugal,750 ml,"14,5 %",276:-
0,Nr 56948,Conde Vimioso,Portugal,750 ml,"13,5 %",157:-
0,Nr 57425,Espera,Portugal,1000 ml,"12,5 %",241:-
0,Nr 57765,Vallado,Portugal,750 ml,14 %,301:-
0,Nr 58074,Quinta do Pinto Red Estate Collection,Portugal,750 ml,"14,5 %",181:-
0,Nr 52678,Dourosa,Portugal,750 ml,"13,5 %",171:-
0,Nr 74469,Periquita,Portugal,750 ml,14 %,351:-
0,Nr 78685,Quinta do Pego,Portugal,750 ml,14 %,311:-
0,Nr 3526,Golpe,Portugal,750 ml,"13,5 %",201:-
0,Nr 78496,Calda,Portugal,750 ml,"14,5 %",369:-
0,Nr 72297,Quintela,Portugal,750 ml,"13,5 %",144:-
0,Nr 2560,Periquita,Portugal,1500 ml,13 %,222:-
