idx,ID,Name,Country,Volume,Alcohol,Price
0,Nr 94914,Chambolle Musigny,Frankrike,750 ml,"13,5 %",625:-
0,Nr 92414,Savigny Les Beaune 1er Cru,Frankrike,750 ml,14 %,399:-
0,Nr 93987,Chinon Clos de la Dioterie,Frankrike,750 ml,"13,5 %",569:-
0,Nr 2843,Château Charmail,Frankrike,750 ml,"14,5 %",251:-
0,Nr 93572,Les Laquets,Frankrike,750 ml,"14,5 %",301:-
0,Nr 92208,Château Montus,Frankrike,750 ml,14 %,271:-
0,Nr 95991,Château Lilian Ladouys,Frankrike,750 ml,"14,5 %",301:-
0,Nr 90570,Clos Puy Arnaud,Frankrike,750 ml,14 %,449:-
0,Nr 94158,Domaine Louis Jadot Côte de Nuits-Villages,Frankrike,750 ml,"13,5 %",321:-
0,Nr 93442,Château Maucaillou,Frankrike,750 ml,"13,5 %",369:-
0,Nr 90593,L'Amourvèdre,Frankrike,750 ml,14 %,271:-
0,Nr 78977,Crozes-Hermitage,Frankrike,750 ml,14 %,231:-
0,Nr 5491,La Dame de Malescot,Frankrike,750 ml,"13,5 %",371:-
0,Nr 92851,Vignes de l’Hospice,Frankrike,750 ml,"14,5 %",801:-
0,Nr 5697,Château Tour Sieujean,Frankrike,750 ml,"13,5 %",301:-
0,Nr 93824,Domaine Graeme & Julie Bott,Frankrike,750 ml,"13,5 %",329:-
0,Nr 4663,Hermitage Rouge,Frankrike,750 ml,14 %,641:-
0,Nr 94668,Domaine Santa Duc,Frankrike,750 ml,14 %,399:-
0,Nr 70503,Châteauneuf-du-Pape,Frankrike,750 ml,"14,5 %",381:-
0,Nr 2491,Château du Cauze,Frankrike,750 ml,"14,5 %",221:-
0,Nr 94212,Orchis,Frankrike,750 ml,12 %,259:-
0,Nr 92363,Château Tour Seran,Frankrike,750 ml,"14,5 %",251:-
0,Nr 93604,Domaine Santa Duc,Frankrike,750 ml,"14,5 %",549:-
0,Nr 91164,Le Pavillon,Frankrike,750 ml,"14,5 %",2 599:-
0,Nr 2270,Tina,Frankrike,750 ml,13 %,89:-
0,Nr 95628,La Piade Vinsobres,Frankrike,750 ml,"14,5 %",151:-
0,Nr 92611,Domaine Santa Duc,Frankrike,750 ml,"14,5 %",171:-
0,Nr 93070,Quintessence Rouge,Frankrike,750 ml,"15,5 %",219:-
0,Nr 90520,Santenay 1er Cru,Frankrike,750 ml,"13,5 %",450:-
0,Nr 93390,Domaine Montirius,Frankrike,750 ml,"14,5 %",289:-
0,Nr 90609,Château Potensac,Frankrike,750 ml,14 %,399:-
0,Nr 92438,Gevrey-Chambertin Les Evocelles,Frankrike,750 ml,13 %,751:-
0,Nr 91115,Bonnes Mares Grand Cru,Frankrike,750 ml,13 %,3 601:-
0,Nr 92678,Nuits-Saint-Georges Premier Cru Les Damodes,Frankrike,750 ml,"13,5 %",851:-
0,Nr 92832,Nuits-St-Georges Premier Cru Clos de Thorey Monopo,Frankrike,750 ml,13 %,851:-
0,Nr 92475,Clos de Vougeot Grand Cru,Frankrike,750 ml,"13,5 %",2 301:-
0,Nr 92091,Maupiti,Frankrike,750 ml,13 %,199:-
0,Nr 94686,La Cerisaie,Frankrike,750 ml,"12,5 %",159:-
0,Nr 3013,Château Tayac,Frankrike,750 ml,14 %,135:-
0,Nr 94916,Pernand Vergelesses 1er Cru,Frankrike,750 ml,14 %,375:-
0,Nr 95107,Croix Canon,Frankrike,750 ml,"14,5 %",501:-
0,Nr 90061,Domaine Font de Courtedune,Frankrike,750 ml,15 %,151:-
0,Nr 95050,Château Gazin,Frankrike,750 ml,"14,5 %",839:-
0,Nr 2090,Paul Jaboulet,Frankrike,750 ml,13 %,451:-
0,Nr 90439,Beaujolais-Village,Frankrike,750 ml,"12,5 %",129:-
0,Nr 2546,Vosne-Romanée Premier Cru,Frankrike,750 ml,"13,5 %",670:-
0,Nr 90098,Chinon Les Varennes du Grand Clos,Frankrike,750 ml,13 %,569:-
0,Nr 95087,Bourgogne Rouge,Frankrike,750 ml,13 %,431:-
0,Nr 92024,Morgon,Frankrike,750 ml,"12,5 %",279:-
0,Nr 94997,Domaine des Héritiers Louis Jadot,Frankrike,750 ml,14 %,471:-
0,Nr 93535,Château Laroze,Frankrike,750 ml,14 %,419:-
0,Nr 95049,La Dame de Montrose,Frankrike,750 ml,"14,5 %",599:-
0,Nr 95079,Domaine Coursodon,Frankrike,750 ml,14 %,349:-
0,Nr 95057,Beaujolais Nouveau,Frankrike,750 ml,12 %,159:-
0,Nr 94954,Petit-Figeac,Frankrike,750 ml,"14,5 %",701:-
0,Nr 92412,Château Quintus,Frankrike,750 ml,"15,5 %",1 089:-
0,Nr 92067,Château Canon,Frankrike,750 ml,"14,5 %",1 949:-
0,Nr 93469,Chateau Cap de Faugeres,Frankrike,750 ml,15 %,229:-
0,Nr 94996,Beaune Premier Cru Clos des Ursules,Frankrike,750 ml,14 %,695:-
0,Nr 93632,Santenay La Comme 1er Cru,Frankrike,750 ml,"13,5 %",449:-
0,Nr 90037,Pommard 1er Cru,Frankrike,750 ml,14 %,1 699:-
0,Nr 95350,L'Authentique,Frankrike,750 ml,14 %,201:-
0,Nr 93855,Château d´Ampuis,Frankrike,750 ml,"14,5 %",1 095:-
0,Nr 90094,Fugue de Nénin,Frankrike,750 ml,14 %,599:-
0,Nr 3626,Château Plantier Rose,Frankrike,375 ml,13 %,130:-
0,Nr 90454,Chateau Montrose,Frankrike,750 ml,14 %,1 999:-
0,Nr 95092,Château Fonplégade,Frankrike,750 ml,"14,5 %",529:-
0,Nr 92181,Vieux Château Certan,Frankrike,750 ml,"14,5 %",3 930:-
0,Nr 91314,Pauillac de Château Latour,Frankrike,750 ml,13 %,899:-
0,Nr 94038,Beaune Champs Pimont,Frankrike,750 ml,14 %,699:-
0,Nr 92627,Côte Rôtie La Landonne,Frankrike,750 ml,14 %,3 695:-
0,Nr 94913,Roc De Cambes,Frankrike,750 ml,"14,5 %",760:-
0,Nr 94067,Chateauneuf-du-Pape,Frankrike,750 ml,"15,5 %",849:-
0,Nr 93639,Clos Fourtet,Frankrike,750 ml,"14,5 %",1 199:-
0,Nr 94860,Château Fonroque,Frankrike,750 ml,"14,5 %",549:-
0,Nr 90663,Côte Rôtie La Turque,Frankrike,750 ml,14 %,3 695:-
