idx,ID,Name,Country,Volume,Alcohol,Price
0,Nr 74935,Soalheiro,Portugal,750 ml,"12,5 %",131:-
0,Nr 2797,Chardonnay,Frankrike,750 ml,"12,5 %",131:-
0,Nr 2079,Indomita,Chile,750 ml,"12,5 %",67:-
0,Nr 2125,Gardo Morris,Nya Zeeland,375 ml,"12,5 %",119:-
0,Nr 2624,Alter,Spanien,750 ml,"12,5 %",121:-
0,Nr 12905,St Stephan's Crown,Ungern,500 ml,10 %,186:-
0,Nr 2553,Joaquin Rebolledo,Spanien,750 ml,13 %,121:-
0,Nr 4685,Ruby Frizz Prosecco,Italien,750 ml,11 %,101:-
0,Nr 93697,Vietti,Italien,750 ml,5 %,180:-
0,Nr 96178,Riesling Heimbourg,Frankrike,750 ml,13 %,331:-
0,Nr 76083,Bourgogne Chardonnay,Frankrike,750 ml,"12,5 %",147:-
0,Nr 94207,Château de Fesles,Frankrike,375 ml,"12,5 %",150:-
0,Nr 92054,Kracher Noble Reserve,Österrike,187 ml,9 %,150:-
0,Nr 90274,Pike & Joyce,Australien,750 ml,13 %,231:-
0,Nr 96141,Chablis Premier Cru Vaillons,Frankrike,750 ml,13 %,301:-
0,Nr 4196,Moulin Touchais,Frankrike,750 ml,13 %,371:-
0,Nr 2515,Wiener Gemischter Satz,Österrike,750 ml,"12,5 %",120:-
0,Nr 92641,Fèlsina,Italien,375 ml,14 %,290:-
0,Nr 92281,Assyrtiko,Grekland,750 ml,"13,5 %",131:-
0,Nr 96138,Chablis Premier Cru,Frankrike,750 ml,13 %,361:-
0,Nr 90163,Stein am Rain,Österrike,750 ml,"12,5 %",173:-
0,Nr 7952,Blue Nun,Tyskland,750 ml,"8,5 %",82:-
0,Nr 93294,Heerkretz,Tyskland,750 ml,13 %,351:-
0,Nr 95870,Ried Steinsetz Grüner Veltliner,Österrike,750 ml,13 %,207:-
0,Nr 16445,McPherson,Australien,375 ml,"12,5 %",50:-
0,Nr 2516,Saint Clair Vicar's Choice,Nya Zeeland,750 ml,"9,5 %",101:-
0,Nr 93427,Margan,Australien,750 ml,12 %,151:-
0,Nr 2412,Mezzacorona,Italien,750 ml,13 %,101:-
0,Nr 2959,Nittnaus Beerenauslese,Österrike,375 ml,10 %,110:-
0,Nr 2618,Antxiola,Spanien,750 ml,11 %,121:-
