idx,ID,Name,Country,Volume,Alcohol,Price
0,Nr 57756,Vigneto Sant' Eusanio,Italien,750 ml,"13,5 %",301:-
0,Nr 58382,Nadal,Spanien,750 ml,13 %,137:-
0,Nr 52099,Château de Pibarnon,Frankrike,750 ml,"13,5 %",351:-
0,Nr 73752,Château Gassier,Frankrike,750 ml,13 %,171:-
0,Nr 73395,Allegro,Italien,750 ml,"12,5 %",91:-
0,Nr 73950,Mureda,Spanien,750 ml,12 %,71:-
0,Nr 74405,Château Le Tap,Frankrike,750 ml,13 %,161:-
0,Nr 76829,Pittnauer,Österrike,750 ml,"12,5 %",199:-
0,Nr 2728,Mas Mellot,Frankrike,750 ml,12 %,91:-
0,Nr 2237,Coteaux d'Aix en Provence,Frankrike,750 ml,"12,5 %",141:-
0,Nr 74013,Plaisir De Vigne,Frankrike,750 ml,"12,5 %",87:-
0,Nr 51139,Condé,Italien,750 ml,12 %,151:-
0,Nr 71466,Can Sumoi,Spanien,750 ml,"11,5 %",181:-
0,Nr 57349,Finca La Solana,Spanien,750 ml,12 %,101:-
0,Nr 71753,Bodvár N°8,Frankrike,750 ml,"12,5 %",157:-
0,Nr 74941,Vordy Minervois,Frankrike,750 ml,"12,5 %",179:-
0,Nr 55503,Bunan,Frankrike,750 ml,"13,5 %",235:-
0,Nr 76924,Galets Rosé,Frankrike,750 ml,"13,5 %",137:-
0,Nr 73911,Rosagreen,Italien,750 ml,"12,5 %",179:-
0,Nr 56492,Marius Peyol,Frankrike,750 ml,13 %,121:-
0,Nr 4675,Gato Negro,Argentina,750 ml,13 %,89:-
0,Nr 78493,Piemonte Rosato,Italien,750 ml,12 %,171:-
0,Nr 57606,Love You Bunches,USA,750 ml,"11,5 %",230:-
0,Nr 52465,Lyv,Frankrike,750 ml,12 %,111:-
0,Nr 71576,Mont rose,Frankrike,750 ml,"12,5 %",96:-
0,Nr 50362,Grand Sud,Frankrike,1000 ml,"12,5 %",60:-
0,Nr 50411,Leif Mannerström,Frankrike,750 ml,"12,5 %",121:-
0,Nr 50612,Guigal,Frankrike,750 ml,13 %,131:-
0,Nr 56383,CHILL OUT,Frankrike,1000 ml,12 %,91:-
0,Nr 78731,Cadia,Italien,750 ml,12 %,86:-
0,Nr 2571,Mateus,Portugal,250 ml,11 %,30:-
0,Nr 71274,Gérard Bertrand,Frankrike,750 ml,13 %,141:-
0,Nr 72448,Langhe Rosato,Italien,750 ml,13 %,137:-
0,Nr 76285,Marrenon,Frankrike,750 ml,"13,5 %",145:-
0,Nr 77408,Txakoli Rezabal,Spanien,750 ml,11 %,161:-
0,Nr 52190,Beefsteak Club,Argentina,750 ml,12 %,147:-
0,Nr 55743,Paul Mas,Frankrike,750 ml,"12,5 %",131:-
0,Nr 56837,Arndorfer,Österrike,1000 ml,12 %,186:-
0,Nr 50868,Jamek,Österrike,750 ml,"12,5 %",181:-
0,Nr 70363,Chivite,Spanien,750 ml,"13,5 %",151:-
0,Nr 55854,Maggio,Italien,750 ml,"12,5 %",97:-
0,Nr 56717,Tr3 Apor,Spanien,750 ml,"8,5 %",70:-
